id,source,source_id,question,answer,question_en,answer_en,created_at,updated_at
ce11ef58-9cc8-5d7c-92c8-f875f408d983,第三赛季区域公开赛-苏州站赛后判例,1204434245046501409-04,Q：我方【卡银娜·薇蕊泽】移动到敌方控制的战场，对方反应【卡银娜·薇蕊泽】的技能打出【卡兹克（恐怖畸变）】，【卡兹克（恐怖畸变）】的技能是否会触发，让其战力+2并获得2经验？,"A：不能,打出【卡兹克（恐怖畸变）】时还未开启战斗,因此其技能不会在此时触发。待【卡银娜·薇蕊泽】的技能结算后战斗开启，【卡兹克（恐怖畸变）】获得防守方身份，但此时已不满足其触发式技能的额外条件。",,,2026-05-20T09:00:00.000Z,2026-05-20T09:00:00.000Z
e2cee14b-4b53-567c-a0dd-8dfe382fbd00,第三赛季区域公开赛-苏州站赛后判例,1204434245046501409-05,"Q：我方基地有【中娅沙漏】和【奥恩（铁匠）】,我打出【厄塔汗】选择摧毁【奥恩（铁匠）】铁匠】作为额外费用，【奥恩（铁匠）】因为【中娅沙漏】的技能被召回,我是否可以支付5法力2符能打出【厄塔汗】？",A：可以。,,,2026-05-20T09:00:00.000Z,2026-05-20T09:00:00.000Z
d41b7323-5c22-51fe-bd0f-870f8b570026,第三赛季区域公开赛-苏州站赛后判例,1204434245046501409-06,"Q：我方基地有【中娅沙漏】和单位A,我打出【莱卓斯指挥官】选择摧毁单位A作为额外费用，单位A因为【中娅沙漏】的技能被召回，我是否可以支付6法力3符能打出【莱卓斯指挥官】?",A：可以。,,,2026-05-20T09:00:00.000Z,2026-05-20T09:00:00.000Z
8636480a-6524-531f-8fe6-e3d030e3e388,第三赛季区域公开赛-苏州站赛后判例,1204434245046501409-07,"Q：我方基地有【中娅沙漏】和单位A、B,此时我方打出【断魂一扼】选择单位A(摧毁目标)和单位B,结算时单位A因为【中娅沙漏】的技能被召回,单位B可以增加战力吗？",A：不可以。,,,2026-05-20T09:00:00.000Z,2026-05-20T09:00:00.000Z
fca1a30c-ef38-59f2-b8f7-3b7d17458d81,第三赛季区域公开赛-苏州站赛后判例,1204434245046501409-08,"Q：我方基地有【中娅沙漏】和单位A,我打出【残酷复活】选择摧毁单位A作为额外费用，并选择废牌堆中的单位B作为目标,单位A因为【中娅沙漏】的技能被召回，结算时我是否可以打出单位B？",A：不可以，残酷复活】在结算时无法读取<被摧毁单位>的费用信息，因此无法打出。,,,2026-05-20T09:00:00.000Z,2026-05-20T09:00:00.000Z
e0ff46f3-eb04-5f9e-9844-0bbcaebdc586,第三赛季区域公开赛-苏州站赛后判例,1204434245046501409-09,Q：我方基地有【中娅沙漏】和单位A，我激活【海兽钓钩】的技能选择摧毁单位A，结算时单位A因为中娅沙漏】的技能被召回，我是否可以打出查看的卡牌中一名战力比单位A最多高1点的单位？,A：不可以，【海兽钓钩】的技能在结算时无法读取<被摧毁单位>的战力信息，因此无法打出任何单位卡牌。,,,2026-05-20T09:00:00.000Z,2026-05-20T09:00:00.000Z
6418b5b9-3138-5121-94e1-787e2427290e,第三赛季区域公开赛-苏州站赛后判例,1204434245046501409-10,Q：关于贿,"A：贿赂行为涵盖任何试图影响比赛的行动，而不仅限于最终结果。
禁止玩家以一场对局或比赛结果、游戏内行动或退出比赛为交换条件来共
享当前赛事尚未发放的奖品，一旦产生以上行为双方将受到最高【禁赛】的处
罚。
裁判组提醒：
所有召唤师在面对对手提出任何违规提议时需要严肃拒绝，及时呼叫裁判处
理，如未表达明确拒绝，将由裁判调查实际情况给出最终判罚结果。
赛事的热情和期待致以最诚挚的感谢。",,,2026-05-20T09:00:00.000Z,2026-05-20T09:00:00.000Z
bded16b2-d54f-571a-8bb4-e4e359e051aa,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-01,"Q：对方战场有2名3战力单位A、B,对方基地有【中娅沙漏】。我方打出【涌泉之恨】之恨选择摧毁单位A，单位A因为中娅沙漏】的技能被召回，此时我是否可以支付1符能将【涌泉之恨】从废牌堆中打出?",A：可以。,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
46523a79-8601-5fd7-8190-326e6236fa1f,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-02,Q：对方战场有【薇古丝（冷眼旁观）】，我方在回合结束时通过【闪耀极光】打出的单位受到的眩晕会持续到什么时候？,A：这个单位在接下来的对方回合中会维持眩晕，直至对方回合结束步骤开始时失去眩晕状态。（在核心规则相关内容调整前，请以当前判例为准。）,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
a2de3660-d93d-5502-a69f-75da3c3e1706,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-03,Q：【彗（焚心绘华）】的根据被弃置卡牌的类型执行效果的技能是否为内嵌式触发技能?,A：是。,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
48a589dd-8cdc-52bd-9417-36ce39d6c5c5,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-04,Q：【猛龙摆尾】的内嵌式触发技能和【彗（焚心绘华）】的触发式技能将会如何结算?,A：按照结算链上的顺序倒序结算。先结算【猛龙摆尾】的内嵌式触发技能，再结算【彗（焚心绘华）】因移动导致的触发式技能，最后结算【彗（焚心绘华）】嵌式触发技能。,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
c2b2f0b2-ca40-5ace-b315-7f10db8dff6e,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-05,Q：我方回合据守【皮城学院】，随后打出【卡牌骗术】并选择<回响>，对方打出【遗弃】选择【卡牌骗术】，【卡牌骗术】回手后，我重新打出【卡牌骗术】，请问我是否还能选择<回响>?,A：不能。,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
30b4135e-b58f-5a13-8a12-4672fdb28598,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-06,Q：我方2名【娜美（移海之志）】成功据守一处战场，随后我方可以通过【娜美（移海之志）】移海之志】的技能打出几名活跃单位并给予其增益？,A：1名。,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
0b4e74c1-4284-5357-9ab2-e9e551eb992e,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-07,Q：我方没有控制的战场，我能否打出【前来相助】并选择不打出单位？,A：可以。,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
97bc9662-06ae-5f37-a762-565c293e0349,第三赛季区域公开赛-西安站赛后判例,1207047303099056151-08,Q：如果可以，此时【拉文布鲁姆学生】能否触发技能使其战力+1?,A：可以。,,,2026-05-27T10:00:00.000Z,2026-05-27T10:00:00.000Z
62c9d99c-2039-57e8-8826-74e7727e5a49,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-01,Q：【黛安娜（皎月化身）】的技能在确认时支付1法力还是在结算时支付1法力？,A：结算时支付。,,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
de5de31b-5f4c-53cc-a39b-92468f3999a0,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-02,Q：我方【黛安娜（皎月化身）】移动进战场并选择触发技能，此时对方反应打出【罡风】选择【黛安娜（皎月化身）】并成功结算，此时我方在结算【黛安娜（皎月化身）】身的技能时还能支付1法力并执行后续操作吗？,A：可以。,,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
094a0b80-f371-5bca-870d-3be0500f0645,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-03,Q：对方单位移动进空战场开启非战斗法术对决并让过焦点，我方打出驭风而行】选择黛安娜-皎月化身】移动进该战场，是否会触发【黛安娜（皎月化身）】的技能?,A：不会。,,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
0769d58e-f3f9-5054-8e31-45a01d26b1bf,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-04,Q：对方单位移动进我方控制的战场开启战斗法术对决并让过焦点，我方打出【驭风而行】选择【黛安娜（皎月化身）】移动进该战场，是否会触发【黛安娜（皎月化身）】化身】的技能？,A：不会。,,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
75f9b34e-daee-55c4-aa7f-5a613d3f5d73,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-05,Q：我方回合我打出待命的【控潮者】并选择单位A，【控潮者】的效果如何结算？,A：【控潮者】被眩晕且本回合内无法移动，停留在战场上，单位A移动至【控潮者】者)所在的战场。,,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
ead6052d-e564-5173-9fb9-e3208513ad58,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-06,Q：对方回合我打出待命的【控潮者】并选择单位A，【控潮者】的效果如何结算?,A：【控潮者】移动至单位A的位置(基地)，单位A移动至【控潮者】原来的位置（战场)，之后【控潮者】被眩晕且本回合内无法移动。,,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
de20de34-a6e8-55a3-8e6d-3e60867947f2,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-07,Q：【蕾欧娜（炽诚者）】的技能是否会触发并眩晕【雷恩加尔（异兽猎手）】？,A：会触发并眩晕【雷恩加尔（异兽猎手）】。,,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
afcd29f6-2819-5790-a5fe-7516bfa1d6d3,第三赛季区域公开赛-天津站赛后判例,1212165186176155648-08,Q：若双方均无后续操作，谁会征服战场？,"A：雷恩加尔-异兽猎手被眩晕无法造成战斗伤害，战斗无结果。蕾欧娜-炽诚者】作为进攻方会被召回到基地，我方【雷恩加尔（异兽猎手）】会征服战场。
赛事的热情和期待致以最诚挚的感谢。",,,2026-06-10T05:00:00.000Z,2026-06-10T05:00:00.000Z
873f1c9c-4445-5367-a96b-e954de3b4ebb,第三赛季区域公开赛-长沙站赛后判例,1214778244239196213-01,Q：场上只有敌方单位A和我方位于战场上的【派克（深渊再临）】，且本回合没有敌方单位被摧毁过。对方在自己的回合打出【清理门户】，在结算的过程中能否触发派克-深渊再临】的技能？,A：可以。,,,2026-06-17T06:00:00.000Z,2026-06-17T06:00:00.000Z
175551b1-50f4-5a62-9ef9-c906bf07a767,第三赛季区域公开赛-长沙站赛后判例,1214778244239196213-02,Q：我方【哀哀魄罗】和贴附有【守护天使】的单位A在战斗伤害分配后同时被摧毁，能否触发【哀哀魄罗】的绝念技能?,A：不能。,,,2026-06-17T06:00:00.000Z,2026-06-17T06:00:00.000Z
4aef74ea-a7ff-57e2-9a1a-4c73393f646a,第三赛季区域公开赛-长沙站赛后判例,1214778244239196213-03,Q：我方单位A位于战场a上，我方单位B进攻对方有【薇古丝（郁郁）】防守的战场b。对方在战斗法术对决中打出驭风而行】选择【薇古丝（郁郁）】移动至战场a并成功结算，此时我方在战场b的战斗中后续打出的法术是否会因为【薇古丝（郁郁）】郁的技能增加1法力和1符能？,"A：不会。【驭风而行】结算后【薇古丝（郁郁）】失去防守方身份,不再处于战斗中。
而战场a的战斗被标记为待发生，需要等待战场b的战斗结束后且回合状态为普通开环状态时才会在清理中开启战场a的战斗，此时【薇古丝（郁郁）】获得进攻方身份，其技能才会重新生效。
赛事的热情和期待致以最诚挚的感谢。",,,2026-06-17T06:00:00.000Z,2026-06-17T06:00:00.000Z
6221e150-2313-5048-80ab-1a14ecb6d268,第三赛季全国公开赛赛后判例,1228145041509187608-01,Q：对方单位A进攻我方控制的战场，我方在此战场打出待命的【提莫（军事家）】，此时对方反应【提莫（军事家）】的技能打出【造化弄人】并选择对方基地的单位B和我方【提莫（军事家）】并成功结算，之后【提莫（军事家）】的技能该如何结算？,A：展示主牌堆5张牌并回收。,,,2026-07-23T06:30:00.000Z,2026-07-23T06:30:00.000Z
c988771a-cdb4-5378-9dc5-cad8d36a26f4,第三赛季全国公开赛赛后判例,1228145041509187608-02,Q：我方控制的【禁忌荒原】上只有一名【提莫（军事家）】且其上有1点伤害，此时对方单位A进攻【禁忌荒原】，在进入法术对决后【提莫（军事家）】的技能如何结算？,A：在【提莫（军事家）】获得防守方身份的时候，【禁忌荒原】的被动技能会立即生效但不会立即导致【提莫（军事家）】被摧毁，之后【提莫（军事家）】的技能作为待处理项目添加至结算链，在接下来的清理步骤中提莫－军事家】被摧毁，最后【提莫（军事家）】的技能在确认时因为无法做出相关选择而被移除出结算链。,,,2026-07-23T06:30:00.000Z,2026-07-23T06:30:00.000Z
0b8c4ee5-73bf-58ea-9cd1-ee8e675d9bef,第三赛季全国公开赛赛后判例,1228145041509187608-03,Q：我方3战力单位A征服【流星疗泉】，触发我方【诡术妖姬】的技能打出一名【映像】，并在之后的内嵌式触发中选择单位A，此时对方反应打出【罡风】并选择该【映像】，在【罡风】结算前我方伏击打出【织魂者】，触发【流星疗泉】的技能并选择该【映像】，在【流星疗泉】的技能结算后【映像】被移动到基地。最后如何结算【诡术妖姬】的内嵌式触发技能？,A：【映像】变为单位A的复制体并获得瞬息。,,,2026-07-23T06:30:00.000Z,2026-07-23T06:30:00.000Z
1bce5a6b-caf7-5727-8dcb-04aee7128640,第三赛季全国公开赛赛后判例,1228145041509187608-04,"Q：我方3战力单位A征服【流星疗泉】，触发我方【诡术妖姬】的技能打出一名【映像】并在之后的内嵌式触发中选择单位A,此时对方反应打出【罡风】并选择单位A,在【罡风】结算前我方伏击打出【织魂者】，触发【流星疗泉】的技能并选择单位A，在【流星疗泉】的技能结算后单位A被移动到基地。最后如何结算【诡术妖姬】的内嵌式触发技能？",A：【映像】无法变为单位A的复制体，会以0战力存在于场上。,,,2026-07-23T06:30:00.000Z,2026-07-23T06:30:00.000Z
7b23076d-450e-54b9-bff7-dca844b9f93b,第三赛季全国公开赛赛后判例,1228145041509187608-05,Q：我方基地有【远见面具】，对方控制的战场上有一名【迅捷蟹】，我方单位A独自进攻该战场并触发【远见面具】的技能，在伤害分配结束后触发【迅捷蟹】的绝念技能。对方在绝念技能结算前伏击打出【雷恩加尔（异兽猎手）】。有【迅捷蟹】参与的这次战斗结果是什么，后续如何结算？,A：这次战斗无结果，之后会开启一次新的战斗，双方重新获得身份，单位A会再次触发【远见面具】面具)的技能。,,,2026-07-23T06:30:00.000Z,2026-07-23T06:30:00.000Z
7c27a851-934a-5bf2-aedc-b529e2f8da62,第三赛季全国公开赛赛后判例,1228145041509187608-06,Q：循环,"A：某些连续行动可以重复，因此可以变为循环的简化方法。玩家在执行循环时，每次的循环必须完
全相同，不能加入额外的行动。建议玩家完整执行循环二次后再声明循环次数以执行简化操作。
如果有玩家选择进行干预、打破循环，则可以选择在循环尚未完成时将其打破。试图以拒绝执行
简化方法，或提出错误的简化方法，以此消耗时间的玩家，将被视为作弊。",,,2026-07-23T06:30:00.000Z,2026-07-23T06:30:00.000Z
50af8c01-1ed1-582d-9d2c-fc73d404c917,第四赛季区域公开赛「武汉站」赛后判例,1243800197284233235-01,"Q：我方打出待命的【凯南（御衡之心）】并支付2 法力,是否可以眩晕对方基地中的单位A?",A：不可以。,,,2026-09-03T11:00:00.000Z,2026-09-03T11:00:00.000Z
68437130-883c-5acd-9ce7-020e1d1152db,第四赛季区域公开赛「武汉站」赛后判例,1243800197284233235-02,"Q：我方【凯南（御衡之心）】进攻并支付2法力选择对方该战场上的单位A。对方反应该技能打出【闪现】选择单位 A并成功结算后,我方【凯南（御衡之心）】的技能在结算时是否可以眩晕单位A？",A：可以。,,,2026-09-03T11:00:00.000Z,2026-09-03T11:00:00.000Z
0dec9d0e-eb88-51a7-933c-34bb9fb5dc0a,第四赛季区域公开赛「武汉站」赛后判例,1243800197284233235-03,"Q：我方打出待命的【凯南（御衡之心）】并支付2法力选择对方该战场上的单位A。
对方反应该技能打出【闪现】选择单位 A并成功结算后,我方【凯南（御衡之心）】的技能在结算时是否可以眩晕单位A？",A：不可以。,,,2026-09-03T11:00:00.000Z,2026-09-03T11:00:00.000Z
7fdd3ab5-ab7b-537e-a74c-b0e6ec5e7d2c,第四赛季区域公开赛「武汉站」赛后判例,1243800197284233235-04,Q：我方【凯南（御衡之心）】进攻并支付2 法力选择对方该战场上的单位 A。对方反应该技能打出【罡风】选择【凯南（御衡之心）】并成功结算后，我方【凯南（御衡之心）】心】的技能在结算时是否可以眩晕单位A？,"A：可以。
A。对方反应该技能打出【罡风】选择【凯南（御衡之心）】并成功结算后，,我方凯南御衡之心的技能在结算时是否可以眩晕单位A？
不可以。",,,2026-09-03T11:00:00.000Z,2026-09-03T11:00:00.000Z
a1ca906e-bc94-51bb-963d-51c0ac1910f8,第四赛季区域公开赛「武汉站」赛后判例,1243800197284233235-05,"Q：我方战场上有【星界灵鹭】A、【星界灵鹭】B,我方打出第一张卡牌并成功结算后触发【星界灵鹭】A和【星界灵鹭】B的技能。在两个技能全部成功结算后,我是否可以不消耗法力和符能打出2张【责退】？","A：不可以,你只能不消耗法力和符能打出第一张【责退】。",,,2026-09-03T11:00:00.000Z,2026-09-03T11:00:00.000Z
5e599502-2a90-5fe9-a365-25a7f75429ed,第四赛季区域公开赛「武汉站」赛后判例,1243800197284233235-06,"Q：我方战场上有【星界灵鹭】A、【星界灵鹭】B，此时我方打出第一张卡牌并成功结算后触发【星界灵鹭】A和【星界灵鹭】B的技能,我方选择按先 A后 B的顺序加入结算链。之后我方是否可以先结算【星界灵鹭】B的技能，随后反应【星界灵鹭】A的技能不消耗法力和符能打出【训练有素】并结算，再结算【星界灵鹭】A的技能，最后不消耗法力和符能打出【责退】？",A：可以。,,,2026-09-03T11:00:00.000Z,2026-09-03T11:00:00.000Z
44c97cb8-b3b5-5162-b8e9-6f34364d6863,第四赛季区域公开赛「武汉站」赛后判例,1243800197284233235-07,"Q：对方2 战力单位进攻我方【哀哀魄罗】独自防守的战场,双方均无后续动作直至伤害分配结束。此时我方是否可以反应【哀哀魄罗】的绝念技能打出【雷恩加尔（异兽猎手）】-异兽猎手}?",A：不可以。,,,2026-09-03T11:00:00.000Z,2026-09-03T11:00:00.000Z
df4ec28f-5c1d-5f30-8369-fa277cc42828,第四赛季区域公开赛「沈阳站」赛后判例,1248516146510954500-01,Q：我方【天角牧者】位于战场A，对方【迅捷蟹】位于战场B。我方打出【我流奥义！隼舞】选择对【迅捷蟹】造成2点伤害并将【天角牧者】移动至战场B，此时【迅捷蟹】蟹】的绝念技能和【天角牧者】的移动技能如何结算？,"A：【我流奥义！隼舞】结算期间先触发【天角牧者】的移动技能，【我流奥义！隼舞】结算后的清理中再触发【迅捷蟹】的绝念技能，故先结算【迅捷蟹】的绝念技能，再结算【天角牧者】的移动技能。
在本次沈阳区域公开赛决赛的第二小局中。红方选手打出【我流奥义！隼舞】选择了战场2蓝方选手的迅捷蟹】并将战场1的【天角牧者】移动至战场2。在这个过程中，由于直播裁判团队出现工作失误，而给出了错误的结算流程，导致蓝方选手处理【迅捷蟹】的绝念效果看到了本不该看到的红方选手因[天角牧者】移动时效果抽取的卡牌，由此获得了额外的游戏信息。
赛后，裁判组第一时间找到了决赛对战的两位选手，告知了正确的结算流程并向两位选手进行了道歉，也当场获得了两位选手的谅解。今后,直播裁判组会进一步优化执裁时的工作流程，避免此类问题的再度发生。我们也希望能带给直播桌对战选手更好的对战体验，让现场及线上直播间的观众获得更好的观看体验。",,,2026-09-16T04:00:18.000Z,2026-09-16T04:00:18.000Z
a97e77ec-e561-5fd6-9a68-2b86b511fe48,第四赛季区域公开赛「沈阳站」赛后判例,1248516146510954500-02,"Q：对方打出一个法术,我方反应打出【灵魂折镜】并支付1 符能获得该法术的控制权,并重新选择一个具有法盾的对方单位，此时我需要支付法盾费用吗？",A：不需要。,,,2026-09-16T04:00:18.000Z,2026-09-16T04:00:18.000Z
f7e93a38-a888-5894-9581-5b1bdf2130c1,第四赛季区域公开赛「沈阳站」赛后判例,1248516146510954500-03,Q：我方3战力单位A和对方3战力单位B同时位于一处战场，对方打出【月蚀】选择我方单位A并成功结算。我方随后打出【换换乐】选择单位A和单位B并成功结算，此时双方单位的战力分别是多少？,"A：单位A战力为3,单位B战力为-1。",,,2026-09-16T04:00:18.000Z,2026-09-16T04:00:18.000Z
e01a5cb8-339d-5814-be12-2633482f1b82,第四赛季区域公开赛「沈阳站」赛后判例,1248516146510954500-04,"Q：对方【星界灵鹭】位于战场上，我方本回合尚未打出卡牌。此时我方打出【恶意收购】收购】选择【星界灵鹭】并成功结算后,我方打出的下一张卡牌是否可以减少2法力2符能?",A：可以。,,,2026-09-16T04:00:18.000Z,2026-09-16T04:00:18.000Z
1e4c7e23-a086-51f6-951d-232ba2acbc24,第四赛季区域公开赛「沈阳站」赛后判例,1248516146510954500-05,Q：我方【派克（深渊再临）】和对方单位在战斗伤害分配后均被摧毁，我方【派克（深渊再临）】渊再临】的技能是否可以触发并让我打出一个“金币”？,A：不可以。,,,2026-09-16T04:00:18.000Z,2026-09-16T04:00:18.000Z
